,start_time,end_time,instrument,note,start_beat,end_beat,note_value,id,length,id_cat
32006,3510287.5283446712,3513445.4421768705,1,50,825.0,0.979166666667,Eighth,2390,6273568,6
32007,3511402.0861678,3522733.424036281,1,62,825.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32008,3513445.4421768705,3522733.424036281,1,66,826.0,1.97916666667,Quarter,2390,6273568,6
32009,3515674.5578231295,3520318.5487528346,1,78,826.5,0.979166666667,Eighth,2390,6273568,6
32010,3515674.5578231295,3522733.424036281,1,69,826.5,1.47916666667,Dotted Eighth,2390,6273568,6
32011,3518089.433106576,3522733.424036281,1,81,827.0,0.979166666667,Eighth,2390,6273568,6
32012,3520504.3083900227,3524776.7800453515,1,84,827.5,0.979166666667,Eighth,2390,6273568,6
32013,3522733.424036281,3526820.136054422,1,75,828.0,0.979166666667,Eighth,2390,6273568,6
32014,3522733.424036281,3534807.800453515,1,60,828.0,2.97916666667,Dotted Quarter,2390,6273568,6
32015,3524962.5396825396,3530721.088435374,1,62,828.5,1.47916666667,Dotted Eighth,2390,6273568,6
32016,3526820.136054422,3534807.800453515,1,69,829.0,1.97916666667,Quarter,2390,6273568,6
32017,3529049.25170068,3532392.925170068,1,75,829.5,0.979166666667,Eighth,2390,6273568,6
32018,3530721.088435374,3534807.800453515,1,78,830.0,0.979166666667,Eighth,2390,6273568,6
32019,3532392.925170068,3537222.6757369614,1,81,830.5,0.979166666667,Eighth,2390,6273568,6
32020,3534993.560090703,3540009.0702947844,1,72,831.0,0.979166666667,Eighth,2390,6273568,6
32021,3534993.560090703,3549111.292517007,1,54,831.0,2.97916666667,Dotted Quarter,2390,6273568,6
32022,3537222.6757369614,3543910.022675737,1,57,831.5,1.47916666667,Dotted Eighth,2390,6273568,6
32023,3540194.829931973,3549111.292517007,1,63,832.0,1.97916666667,Quarter,2390,6273568,6
32024,3541866.6666666665,3546510.657596372,1,75,832.5,0.979166666667,Eighth,2390,6273568,6
32025,3544095.782312925,3549111.292517007,1,74,833.0,0.979166666667,Eighth,2390,6273568,6
32026,3546510.657596372,3550411.6099773245,1,72,833.5,0.979166666667,Eighth,2390,6273568,6
32027,3549297.052154195,3552083.446712018,1,70,834.0,0.979166666667,Eighth,2390,6273568,6
32028,3549297.052154195,3558770.793650794,1,55,834.0,2.97916666667,Dotted Quarter,2390,6273568,6
32029,3550411.6099773245,3555241.3605442178,1,58,834.5,1.47916666667,Dotted Eighth,2390,6273568,6
32030,3552083.446712018,3558770.793650794,1,62,835.0,1.97916666667,Quarter,2390,6273568,6
32031,3553569.523809524,3556727.4376417235,1,70,835.5,0.979166666667,Eighth,2390,6273568,6
32032,3555241.3605442178,3558770.793650794,1,69,836.0,0.979166666667,Eighth,2390,6273568,6
32033,3556727.4376417235,3560256.870748299,1,67,836.5,0.979166666667,Eighth,2390,6273568,6
32034,3558770.793650794,3562114.4671201813,1,50,837.0,0.979166666667,Eighth,2390,6273568,6
32035,3558770.793650794,3562114.4671201813,1,66,837.0,0.979166666667,Eighth,2390,6273568,6
32036,3560442.6303854873,3569359.0929705217,1,62,837.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32037,3562114.4671201813,3569359.0929705217,1,66,838.0,1.97916666667,Quarter,2390,6273568,6
32038,3563229.024943311,3569359.0929705217,1,69,838.5,1.47916666667,Dotted Eighth,2390,6273568,6
32039,3563229.024943311,3567315.7369614514,1,78,838.5,0.979166666667,Eighth,2390,6273568,6
32040,3565086.621315193,3569359.0929705217,1,81,839.0,0.979166666667,Eighth,2390,6273568,6
32041,3567501.4965986395,3571216.689342404,1,84,839.5,0.979166666667,Eighth,2390,6273568,6
32042,3569359.0929705217,3573074.285714286,1,75,840.0,0.979166666667,Eighth,2390,6273568,6
32043,3569359.0929705217,3580876.1904761903,1,60,840.0,2.97916666667,Dotted Quarter,2390,6273568,6
32044,3571402.448979592,3580876.1904761903,1,62,840.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32045,3573074.285714286,3580876.1904761903,1,69,841.0,1.97916666667,Quarter,2390,6273568,6
32046,3575303.4013605444,3578647.074829932,1,75,841.5,0.979166666667,Eighth,2390,6273568,6
32047,3577346.7573696147,3580876.1904761903,1,78,842.0,0.979166666667,Eighth,2390,6273568,6
32048,3578647.074829932,3583291.0657596374,1,81,842.5,0.979166666667,Eighth,2390,6273568,6
32049,3581061.9501133785,3593136.326530612,1,54,843.0,2.97916666667,Dotted Quarter,2390,6273568,6
32050,3581061.9501133785,3585705.941043084,1,72,843.0,0.979166666667,Eighth,2390,6273568,6
32051,3583291.0657596374,3593136.326530612,1,57,843.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32052,3585891.700680272,3593136.326530612,1,63,844.0,1.97916666667,Quarter,2390,6273568,6
32053,3587006.258503401,3590907.2108843536,1,75,844.5,0.979166666667,Eighth,2390,6273568,6
32054,3589049.6145124715,3593136.326530612,1,74,845.0,0.979166666667,Eighth,2390,6273568,6
32055,3590907.2108843536,3595736.9614512473,1,72,845.5,0.979166666667,Eighth,2390,6273568,6
32056,3593322.0861678,3605210.7029478457,1,55,846.0,2.97916666667,Dotted Quarter,2390,6273568,6
32057,3593322.0861678,3597223.0385487527,1,70,846.0,0.979166666667,Eighth,2390,6273568,6
32058,3595736.9614512473,3605210.7029478457,1,58,846.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32059,3597408.798185941,3605210.7029478457,1,62,847.0,1.97916666667,Quarter,2390,6273568,6
32060,3599266.394557823,3602795.827664399,1,70,847.5,0.979166666667,Eighth,2390,6273568,6
32061,3600938.231292517,3605210.7029478457,1,69,848.0,0.979166666667,Eighth,2390,6273568,6
32062,3602981.587301587,3607068.299319728,1,67,848.5,0.979166666667,Eighth,2390,6273568,6
32063,3605210.7029478457,3617470.839002267,1,49,849.0,2.97916666667,Dotted Quarter,2390,6273568,6
32064,3605210.7029478457,3609483.1746031744,1,82,849.0,0.979166666667,Eighth,2390,6273568,6
32065,3607254.058956916,3617470.839002267,1,52,849.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32066,3609483.1746031744,3617470.839002267,1,57,850.0,1.97916666667,Quarter,2390,6273568,6
32067,3611712.290249433,3615427.482993197,1,82,850.5,0.979166666667,Eighth,2390,6273568,6
32068,3613941.405895692,3617470.839002267,1,81,851.0,0.979166666667,Eighth,2390,6273568,6
32069,3615427.482993197,3619885.714285714,1,79,851.5,0.979166666667,Eighth,2390,6273568,6
32070,3617470.839002267,3622300.589569161,1,77,852.0,0.979166666667,Eighth,2390,6273568,6
32071,3617470.839002267,3630659.7732426305,1,50,852.0,2.97916666667,Dotted Quarter,2390,6273568,6
32072,3620257.233560091,3630659.7732426305,1,53,852.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32073,3622300.589569161,3630659.7732426305,1,57,853.0,1.97916666667,Quarter,2390,6273568,6
32074,3624529.705215419,3628616.41723356,1,77,853.5,0.979166666667,Eighth,2390,6273568,6
32075,3626387.301587302,3630659.7732426305,1,76,854.0,0.979166666667,Eighth,2390,6273568,6
32076,3628616.41723356,3633260.408163266,1,74,854.5,0.979166666667,Eighth,2390,6273568,6
32077,3630845.532879818,3643105.668934241,1,54,855.0,2.97916666667,Dotted Quarter,2390,6273568,6
32078,3630845.532879818,3635118.004535147,1,75,855.0,0.979166666667,Eighth,2390,6273568,6
32079,3633260.408163266,3643105.668934241,1,57,855.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32080,3635303.764172336,3643105.668934241,1,63,856.0,1.97916666667,Quarter,2390,6273568,6
32081,3636789.8412698414,3641062.31292517,1,75,856.5,0.979166666667,Eighth,2390,6273568,6
32082,3639204.716553288,3643105.668934241,1,74,857.0,0.979166666667,Eighth,2390,6273568,6
32083,3641062.31292517,3645706.3038548753,1,72,857.5,0.979166666667,Eighth,2390,6273568,6
32084,3643291.4285714286,3653879.727891157,1,55,858.0,2.97916666667,Dotted Quarter,2390,6273568,6
32085,3643291.4285714286,3647378.140589569,1,70,858.0,0.979166666667,Eighth,2390,6273568,6
32086,3645706.3038548753,3653879.727891157,1,58,858.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32087,3647563.9002267574,3653879.727891157,1,62,859.0,1.97916666667,Quarter,2390,6273568,6
32088,3649421.496598639,3652022.1315192743,1,70,859.5,0.979166666667,Eighth,2390,6273568,6
32089,3650721.8140589567,3653879.727891157,1,69,860.0,0.979166666667,Eighth,2390,6273568,6
32090,3652022.1315192743,3656108.843537415,1,67,860.5,0.979166666667,Eighth,2390,6273568,6
32091,3653879.727891157,3665582.5850340137,1,49,861.0,2.97916666667,Dotted Quarter,2390,6273568,6
32092,3653879.727891157,3658337.9591836734,1,82,861.0,0.979166666667,Eighth,2390,6273568,6
32093,3656480.3628117912,3665582.5850340137,1,52,861.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32094,3658337.9591836734,3665582.5850340137,1,57,862.0,1.97916666667,Quarter,2390,6273568,6
32095,3660381.315192744,3663353.4693877553,1,82,862.5,0.979166666667,Eighth,2390,6273568,6
32096,3661681.6326530618,3665582.5850340137,1,81,863.0,0.979166666667,Eighth,2390,6273568,6
32097,3663539.2290249434,3667997.460317461,1,79,863.5,0.979166666667,Eighth,2390,6273568,6
32098,3665582.5850340137,3670226.575963719,1,77,864.0,0.979166666667,Eighth,2390,6273568,6
32099,3665582.5850340137,3677471.201814059,1,50,864.0,2.97916666667,Dotted Quarter,2390,6273568,6
32100,3668183.219954649,3677471.201814059,1,53,864.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32101,3670412.335600907,3677471.201814059,1,57,865.0,1.97916666667,Quarter,2390,6273568,6
32102,3672827.2108843536,3675427.845804989,1,77,865.5,0.979166666667,Eighth,2390,6273568,6
32103,3673570.2494331063,3677471.201814059,1,76,866.0,0.979166666667,Eighth,2390,6273568,6
32104,3675427.845804989,3680443.3560090703,1,74,866.5,0.979166666667,Eighth,2390,6273568,6
32105,3677656.9614512473,3682300.952380952,1,82,867.0,0.979166666667,Eighth,2390,6273568,6
32106,3677656.9614512473,3692146.213151928,1,49,867.0,2.97916666667,Dotted Quarter,2390,6273568,6
32107,3680443.3560090703,3692146.213151928,1,52,867.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32108,3682486.7120181406,3692146.213151928,1,57,868.0,1.97916666667,Quarter,2390,6273568,6
32109,3684530.068027211,3689545.578231292,1,82,868.5,0.979166666667,Eighth,2390,6273568,6
32110,3687130.7029478457,3692146.213151928,1,81,869.0,0.979166666667,Eighth,2390,6273568,6
32111,3689545.578231292,3694932.6077097505,1,79,869.5,0.979166666667,Eighth,2390,6273568,6
32112,3692331.972789116,3696418.684807256,1,77,870.0,0.979166666667,Eighth,2390,6273568,6
32113,3692331.972789116,3702734.5124716554,1,50,870.0,2.97916666667,Dotted Quarter,2390,6273568,6
32114,3694932.6077097505,3702734.5124716554,1,53,870.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32115,3696604.444444445,3702734.5124716554,1,57,871.0,1.97916666667,Quarter,2390,6273568,6
32116,3697904.761904762,3700133.8775510206,1,77,871.5,0.979166666667,Eighth,2390,6273568,6
32117,3698647.800453515,3702734.5124716554,1,76,872.0,0.979166666667,Eighth,2390,6273568,6
32118,3700319.6371882088,3705335.14739229,1,74,872.5,0.979166666667,Eighth,2390,6273568,6
32119,3702734.5124716554,3707564.2630385486,1,82,873.0,0.979166666667,Eighth,2390,6273568,6
32120,3702734.5124716554,3715551.9274376417,1,49,873.0,2.97916666667,Dotted Quarter,2390,6273568,6
32121,3705520.9070294783,3715551.9274376417,1,52,873.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32122,3707564.2630385486,3715551.9274376417,1,57,874.0,1.97916666667,Quarter,2390,6273568,6
32123,3709421.859410431,3712951.292517007,1,82,874.5,0.979166666667,Eighth,2390,6273568,6
32124,3711093.6961451247,3715551.9274376417,1,81,875.0,0.979166666667,Eighth,2390,6273568,6
32125,3713137.052154195,3717781.0430839,1,79,875.5,0.979166666667,Eighth,2390,6273568,6
32126,3715551.9274376417,3728555.102040816,1,50,876.0,2.97916666667,Dotted Quarter,2390,6273568,6
32127,3715551.9274376417,3720195.9183673463,1,77,876.0,0.979166666667,Eighth,2390,6273568,6
32128,3717966.802721088,3728555.102040816,1,53,876.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32129,3720195.9183673463,3728555.102040816,1,57,877.0,1.97916666667,Quarter,2390,6273568,6
32130,3722239.274376417,3725768.707482993,1,77,877.5,0.979166666667,Eighth,2390,6273568,6
32131,3723539.591836734,3728555.102040816,1,76,878.0,0.979166666667,Eighth,2390,6273568,6
32132,3725954.467120182,3731527.256235828,1,74,878.5,0.979166666667,Eighth,2390,6273568,6
32133,3728555.102040816,3733942.1315192743,1,82,879.0,0.979166666667,Eighth,2390,6273568,6
32134,3728555.102040816,3733942.1315192743,1,45,879.0,0.979166666667,Eighth,2390,6273568,6
32135,3728555.102040816,3733942.1315192743,1,49,879.0,0.979166666667,Eighth,2390,6273568,6
32136,3728555.102040816,3733942.1315192743,1,52,879.0,0.979166666667,Eighth,2390,6273568,6
32137,3728555.102040816,3733942.1315192743,1,55,879.0,0.979166666667,Eighth,2390,6273568,6
32138,3731527.256235828,3736542.766439909,1,79,879.5,0.979166666667,Eighth,2390,6273568,6
32139,3734127.8911564625,3738771.882086168,1,78,880.0,0.979166666667,Eighth,2390,6273568,6
32140,3736542.766439909,3740815.238095238,1,79,880.5,0.979166666667,Eighth,2390,6273568,6
32141,3738957.641723356,3742301.315192744,1,82,881.0,0.979166666667,Eighth,2390,6273568,6
32142,3740815.238095238,3743973.1519274376,1,79,881.5,0.979166666667,Eighth,2390,6273568,6
32143,3742487.074829932,3746573.786848072,1,78,882.0,0.979166666667,Eighth,2390,6273568,6
32144,3744158.911564626,3748802.902494331,1,79,882.5,0.979166666667,Eighth,2390,6273568,6
32145,3746573.786848072,3751403.537414966,1,82,883.0,0.979166666667,Eighth,2390,6273568,6
32146,3748988.662131519,3753818.412698413,1,79,883.5,0.979166666667,Eighth,2390,6273568,6
32147,3751403.537414966,3756976.326530612,1,78,884.0,0.979166666667,Eighth,2390,6273568,6
32148,3754004.172335601,3759576.9614512473,1,79,884.5,0.979166666667,Eighth,2390,6273568,6
32149,3757162.0861678,3761806.077097506,1,75,885.0,0.979166666667,Eighth,2390,6273568,6
32150,3759576.9614512473,3763663.673469388,1,76,885.5,0.979166666667,Eighth,2390,6273568,6
32151,3761991.836734694,3765335.5102040814,1,79,886.0,0.979166666667,Eighth,2390,6273568,6
32152,3763663.673469388,3766821.587301587,1,76,886.5,0.979166666667,Eighth,2390,6273568,6
32153,3765335.5102040814,3768679.18367347,1,75,887.0,0.979166666667,Eighth,2390,6273568,6
32154,3767007.3469387754,3770536.780045351,1,76,887.5,0.979166666667,Eighth,2390,6273568,6
32155,3768679.18367347,3772765.89569161,1,79,888.0,0.979166666667,Eighth,2390,6273568,6
32156,3770722.539682539,3774623.492063492,1,76,888.5,0.979166666667,Eighth,2390,6273568,6
32157,3772765.89569161,3776481.088435374,1,75,889.0,0.979166666667,Eighth,2390,6273568,6
32158,3774809.25170068,3778524.444444445,1,76,889.5,0.979166666667,Eighth,2390,6273568,6
32159,3776481.088435374,3780753.560090703,1,79,890.0,0.979166666667,Eighth,2390,6273568,6
32160,3778524.444444445,3783354.1950113378,1,76,890.5,0.979166666667,Eighth,2390,6273568,6
32161,3780939.319727891,3785026.031746032,1,72,891.0,0.979166666667,Eighth,2390,6273568,6
32162,3783354.1950113378,3786697.8684807257,1,73,891.5,0.979166666667,Eighth,2390,6273568,6
32163,3785211.79138322,3788183.945578231,1,76,892.0,0.979166666667,Eighth,2390,6273568,6
32164,3786697.8684807257,3790041.5419501136,1,73,892.5,0.979166666667,Eighth,2390,6273568,6
32165,3788183.945578231,3792827.936507937,1,72,893.0,0.979166666667,Eighth,2390,6273568,6
32166,3790041.5419501136,3794314.0136054424,1,73,893.5,0.979166666667,Eighth,2390,6273568,6
32167,3792827.936507937,3795985.850340136,1,76,894.0,0.979166666667,Eighth,2390,6273568,6
32168,3794314.0136054424,3797843.446712018,1,73,894.5,0.979166666667,Eighth,2390,6273568,6
32169,3796171.609977325,3799886.802721088,1,72,895.0,0.979166666667,Eighth,2390,6273568,6
32170,3797843.446712018,3802115.9183673463,1,73,895.5,0.979166666667,Eighth,2390,6273568,6
32171,3800072.562358277,3802673.197278912,1,76,896.0,0.979166666667,Eighth,2390,6273568,6
32172,3802115.9183673463,3805088.0725623583,1,73,896.5,0.979166666667,Eighth,2390,6273568,6
32173,3802858.9569161,3807317.188208617,1,69,897.0,0.979166666667,Eighth,2390,6273568,6
32174,3805273.8321995465,3808060.2267573695,1,70,897.5,0.979166666667,Eighth,2390,6273568,6
32175,3807317.188208617,3809917.823129251,1,73,898.0,0.979166666667,Eighth,2390,6273568,6
32176,3808245.9863945576,3812332.698412698,1,70,898.5,0.979166666667,Eighth,2390,6273568,6
32177,3809917.823129251,3814376.054421769,1,69,899.0,0.979166666667,Eighth,2390,6273568,6
32178,3812518.4580498864,3816419.410430839,1,70,899.5,0.979166666667,Eighth,2390,6273568,6
32179,3814561.8140589567,3818462.766439909,1,73,900.0,0.979166666667,Eighth,2390,6273568,6
32180,3816419.410430839,3819391.5646258504,1,70,900.5,0.979166666667,Eighth,2390,6273568,6
32181,3818648.5260770977,3821434.9206349207,1,69,901.0,0.979166666667,Eighth,2390,6273568,6
32182,3819391.5646258504,3823664.036281179,1,70,901.5,0.979166666667,Eighth,2390,6273568,6
32183,3821620.680272109,3825150.113378685,1,73,902.0,0.979166666667,Eighth,2390,6273568,6
32184,3823664.036281179,3826821.9501133785,1,70,902.5,0.979166666667,Eighth,2390,6273568,6
32185,3825150.113378685,3828122.267573696,1,66,903.0,0.979166666667,Eighth,2390,6273568,6
32186,3826821.9501133785,3830351.3832199546,1,67,903.5,0.979166666667,Eighth,2390,6273568,6
32187,3828122.267573696,3832394.739229025,1,70,904.0,0.979166666667,Eighth,2390,6273568,6
32188,3830351.3832199546,3834438.095238095,1,67,904.5,0.979166666667,Eighth,2390,6273568,6
32189,3832580.498866213,3836852.970521542,1,66,905.0,0.979166666667,Eighth,2390,6273568,6
32190,3834438.095238095,3838896.326530612,1,67,905.5,0.979166666667,Eighth,2390,6273568,6
32191,3836852.970521542,3840568.163265306,1,70,906.0,0.979166666667,Eighth,2390,6273568,6
32192,3838896.326530612,3842240.0,1,67,906.5,0.979166666667,Eighth,2390,6273568,6
32193,3840753.922902494,3844469.1156462585,1,66,907.0,0.979166666667,Eighth,2390,6273568,6
32194,3842425.759637188,3846883.990929705,1,67,907.5,0.979166666667,Eighth,2390,6273568,6
32195,3844469.1156462585,3848370.068027211,1,70,908.0,0.979166666667,Eighth,2390,6273568,6
32196,3847069.7505668937,3850041.904761905,1,67,908.5,0.979166666667,Eighth,2390,6273568,6
32197,3848370.068027211,3851342.222222222,1,66,909.0,0.979166666667,Eighth,2390,6273568,6
32198,3850227.664399093,3853757.097505669,1,67,909.5,0.979166666667,Eighth,2390,6273568,6
32199,3851527.98185941,3855243.1746031744,1,70,910.0,0.979166666667,Eighth,2390,6273568,6
32200,3853757.097505669,3856915.011337869,1,67,910.5,0.979166666667,Eighth,2390,6273568,6
32201,3855243.1746031744,3858029.569160998,1,66,911.0,0.979166666667,Eighth,2390,6273568,6
32202,3856915.011337869,3858215.328798186,1,67,911.5,0.5,Sixteenth,2390,6273568,6
32203,3858215.328798186,3862302.0408163266,1,70,912.0,0.979166666667,Eighth,2390,6273568,6
32204,3860258.684807256,3863602.358276644,1,67,912.5,0.979166666667,Eighth,2390,6273568,6
32205,3862302.0408163266,3863788.117913832,1,66,913.0,0.979166666667,Eighth,2390,6273568,6
32206,3863788.117913832,3863973.8775510206,1,70,914.0,0.979166666667,Eighth,2390,6273568,6
32207,3863788.117913832,3865274.1950113378,1,67,914.5,0.979166666667,Eighth,2390,6273568,6
32208,3864159.6371882088,3868060.589569161,1,66,915.0,0.979166666667,Eighth,2390,6273568,6
32209,3865274.1950113378,3869918.1859410433,1,67,915.5,0.979166666667,Eighth,2390,6273568,6
32210,3868246.34920635,3871590.022675737,1,70,916.0,0.979166666667,Eighth,2390,6273568,6
32211,3869918.1859410433,3873076.0997732426,1,67,916.5,0.979166666667,Eighth,2390,6273568,6
32212,3871775.782312925,3875119.455782313,1,66,917.0,0.979166666667,Eighth,2390,6273568,6
32213,3873261.859410431,3876419.7732426305,1,67,917.5,0.979166666667,Eighth,2390,6273568,6
32214,3875119.455782313,3878277.3696145127,1,70,918.0,0.979166666667,Eighth,2390,6273568,6
32215,3876605.532879818,3880506.485260771,1,73,918.5,0.979166666667,Eighth,2390,6273568,6
32216,3878277.3696145127,3882178.321995465,1,70,919.0,0.979166666667,Eighth,2390,6273568,6
32217,3880506.485260771,3882735.6009070296,1,67,919.5,0.979166666667,Eighth,2390,6273568,6
32218,3882178.321995465,3884407.437641723,1,66,920.0,0.979166666667,Eighth,2390,6273568,6
32219,3882735.6009070296,3886636.553287982,1,67,920.5,0.979166666667,Eighth,2390,6273568,6
32220,3884407.437641723,3888308.390022675,1,70,921.0,0.979166666667,Eighth,2390,6273568,6
32221,3886636.553287982,3890723.2653061226,1,73,921.5,0.979166666667,Eighth,2390,6273568,6
32222,3888308.390022675,3892580.8616780047,1,76,922.0,0.979166666667,Eighth,2390,6273568,6
32223,3890723.2653061226,3894809.977324263,1,67,922.5,0.979166666667,Eighth,2390,6273568,6
32224,3892766.621315193,3896853.3333333335,1,66,923.0,0.979166666667,Eighth,2390,6273568,6
32225,3894809.977324263,3899082.448979592,1,67,923.5,0.979166666667,Eighth,2390,6273568,6
32226,3896853.3333333335,3901497.3242630386,1,70,924.0,0.979166666667,Eighth,2390,6273568,6
32227,3899268.20861678,3904469.4784580497,1,73,924.5,0.979166666667,Eighth,2390,6273568,6
32228,3901497.3242630386,3908184.671201814,1,76,925.0,0.979166666667,Eighth,2390,6273568,6
32229,3904655.238095238,3911342.5850340137,1,69,925.5,0.979166666667,Eighth,2390,6273568,6
32230,3908370.430839002,3914500.498866213,1,77,926.0,0.979166666667,Eighth,2390,6273568,6
32231,3911342.5850340137,3917472.6530612246,1,76,926.5,0.979166666667,Eighth,2390,6273568,6
32232,3914686.258503401,3920073.2879818594,1,74,927.0,0.979166666667,Eighth,2390,6273568,6
32233,3914686.258503401,3920073.2879818594,1,50,927.0,0.979166666667,Eighth,2390,6273568,6
32234,3917658.412698413,3928060.952380952,1,57,927.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32235,3920073.2879818594,3925088.798185941,1,62,928.0,0.979166666667,Eighth,2390,6273568,6
32236,3922859.6825396824,3927317.9138322,1,65,928.5,0.979166666667,Eighth,2390,6273568,6
32237,3922859.6825396824,3927317.9138322,1,69,928.5,0.979166666667,Eighth,2390,6273568,6
32238,3925088.798185941,3928060.952380952,1,77,929.0,0.979166666667,Eighth,2390,6273568,6
32239,3927317.9138322,3930475.827664399,1,76,929.5,0.979166666667,Eighth,2390,6273568,6
32240,3928246.7120181406,3933076.462585034,1,50,930.0,0.979166666667,Eighth,2390,6273568,6
32241,3928246.7120181406,3933076.462585034,1,74,930.0,0.979166666667,Eighth,2390,6273568,6
32242,3930661.587301587,3941807.16553288,1,57,930.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32243,3933262.222222222,3937906.213151928,1,62,931.0,0.979166666667,Eighth,2390,6273568,6
32244,3935862.8571428577,3939578.0498866215,1,65,931.5,0.979166666667,Eighth,2390,6273568,6
32245,3935862.8571428577,3939578.0498866215,1,69,931.5,0.979166666667,Eighth,2390,6273568,6
32246,3938091.972789116,3941807.16553288,1,77,932.0,0.979166666667,Eighth,2390,6273568,6
32247,3939578.0498866215,3943850.5215419503,1,76,932.5,0.979166666667,Eighth,2390,6273568,6
32248,3941807.16553288,3946079.6371882088,1,50,933.0,0.979166666667,Eighth,2390,6273568,6
32249,3941807.16553288,3946079.6371882088,1,74,933.0,0.979166666667,Eighth,2390,6273568,6
32250,3943850.5215419503,3954438.820861678,1,57,933.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32251,3946079.6371882088,3950723.628117914,1,62,934.0,0.979166666667,Eighth,2390,6273568,6
32252,3948122.993197279,3953138.503401361,1,65,934.5,0.979166666667,Eighth,2390,6273568,6
32253,3948122.993197279,3953138.503401361,1,69,934.5,0.979166666667,Eighth,2390,6273568,6
32254,3950723.628117914,3954438.820861678,1,77,935.0,0.979166666667,Eighth,2390,6273568,6
32255,3953324.2630385486,3957039.455782313,1,74,935.5,0.979166666667,Eighth,2390,6273568,6
32256,3954624.5804988663,3959082.811791383,1,76,936.0,0.979166666667,Eighth,2390,6273568,6
32257,3954624.5804988663,3959082.811791383,1,45,936.0,0.979166666667,Eighth,2390,6273568,6
32258,3957225.215419501,3967999.274376417,1,57,936.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32259,3959268.5714285714,3963355.283446712,1,61,937.0,0.979166666667,Eighth,2390,6273568,6
32260,3961126.1678004535,3965398.6394557822,1,64,937.5,0.979166666667,Eighth,2390,6273568,6
32261,3961126.1678004535,3965398.6394557822,1,69,937.5,0.979166666667,Eighth,2390,6273568,6
32262,3963355.283446712,3967999.274376417,1,79,938.0,0.979166666667,Eighth,2390,6273568,6
32263,3965398.6394557822,3970228.390022675,1,77,938.5,0.979166666667,Eighth,2390,6273568,6
32264,3967999.274376417,3972829.024943311,1,76,939.0,0.979166666667,Eighth,2390,6273568,6
32265,3967999.274376417,3972829.024943311,1,45,939.0,0.979166666667,Eighth,2390,6273568,6
32266,3970414.149659864,3981931.247165533,1,57,939.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32267,3973014.784580499,3976729.977324263,1,61,940.0,0.979166666667,Eighth,2390,6273568,6
32268,3974500.8616780047,3979516.371882086,1,69,940.5,0.979166666667,Eighth,2390,6273568,6
32269,3974500.8616780047,3979516.371882086,1,64,940.5,0.979166666667,Eighth,2390,6273568,6
32270,3976915.7369614514,3981931.247165533,1,79,941.0,0.979166666667,Eighth,2390,6273568,6
32271,3979702.1315192743,3984160.3628117912,1,77,941.5,0.979166666667,Eighth,2390,6273568,6
32272,3981931.247165533,3985832.199546485,1,45,942.0,0.979166666667,Eighth,2390,6273568,6
32273,3981931.247165533,3985832.199546485,1,76,942.0,0.979166666667,Eighth,2390,6273568,6
32274,3984160.3628117912,3992519.5464852606,1,57,942.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32275,3985832.199546485,3988061.315192744,1,61,943.0,0.979166666667,Eighth,2390,6273568,6
32276,3986389.4784580497,3990476.1904761903,1,69,943.5,0.979166666667,Eighth,2390,6273568,6
32277,3986389.4784580497,3990476.1904761903,1,64,943.5,0.979166666667,Eighth,2390,6273568,6
32278,3988061.315192744,3992519.5464852606,1,79,944.0,0.979166666667,Eighth,2390,6273568,6
32279,3990476.1904761903,3994748.662131519,1,77,944.5,0.979166666667,Eighth,2390,6273568,6
32280,3992705.3061224488,3996606.258503401,1,76,945.0,0.979166666667,Eighth,2390,6273568,6
32281,3992705.3061224488,3996606.258503401,1,45,945.0,0.979166666667,Eighth,2390,6273568,6
32282,3994748.662131519,4003850.8843537415,1,57,945.5,2.47916666667,Tied Quarter-Sixteenth,2390,6273568,6
32283,3996792.01814059,3999949.931972789,1,61,946.0,0.979166666667,Eighth,2390,6273568,6
32284,3998278.095238095,4001436.009070295,1,69,946.5,0.979166666667,Eighth,2390,6273568,6
32285,3998278.095238095,4001436.009070295,1,64,946.5,0.979166666667,Eighth,2390,6273568,6
